title,link,tag,desc,page
Congress hammers TikTok,https://www.foxnews.com/video/6323344137112,VIDEO,A rare bipartisan agreement on national security.,https://www.foxnews.com/category/politics
Minnesota advances 'trans refuge' bill opponents say would strip custody from non-consenting parents,https://www.foxnews.com/politics/minnesota-advances-trans-refuge-bill-opponents-strip-custody-non-consenting-parents,MINNESOTA,"Minnesota lawmakers advanced legislation making the state a ""trans refuge"" for minors who are being denied so-called ""gender-affirming care"" in other states.",https://www.foxnews.com/category/politics
House GOP vows on 'following through' with vote on major change to Constitution: 'Great response',https://www.foxnews.com/politics/house-gop-vows-on-following-through-with-vote-major-change-to-constitution-great-response,HOUSE OF REPRESENTATIVES,House Republicans are reaffirming their commitment to passing a proposed amendment to limit the number of terms one person may serve in Congress.,https://www.foxnews.com/category/politics
Border crisis falls ‘squarely’ on the shoulders of the Biden administration: Rodney Scott,https://www.foxnews.com/video/6323339985112,VIDEO,"Former Border Patrol Chief Rodney Scott discusses the state of security at the U.S. southern border, hammering the impact the Biden administration’s border policy have caused.",https://www.foxnews.com/category/politics
GOP Rep. introduces bill cutting off money to countries who discriminate based on sexual orientation,https://www.foxnews.com/politics/gop-rep-introduces-bill-cutting-off-money-countries-who-discriminate-based-sexual-orientation,GEORGE SANTOS,"Rep. George Santos, R-N.Y., introduced a bill that would prevent the U.S. government from providing financial aide to a country that targets its residents based on sexual orientation.",https://www.foxnews.com/category/politics
Idaho governor signs law allowing firing squad executions,https://www.foxnews.com/politics/idaho-governor-signs-law-allowing-firing-squad-executions,IDAHO,Gov. Brad Little of Idaho has signed into law a bill legalizing the use of a firing squad for executions when the drugs used for a lethal injection are unavailable.,https://www.foxnews.com/category/politics
Democratic strategist admits potential Trump indictment is 'overreach',https://www.foxnews.com/video/6323340060112,VIDEO,"Former John Boehner aide Terry Holt and Democratic strategist Al Mottur discuss the Parents Bill of Rights Act, Trump's possible indictment impacting 2024 outcomes and Ron DeSantis' foreign policy comments.",https://www.foxnews.com/category/politics
Mayorkas slams 'callous' smugglers' 'profit' motive for latest tragedy at the border,https://www.foxnews.com/politics/mayorkas-slams-callous-smugglers-profit-motive-latest-tragedy-border,HOMELAND SECURITY,"DHS Secretary Alejandro Mayorkas said in a statement Friday that the agency is ""heartbroken"" to learn of the tragedy in Texas, and blamed it on ""callous"" smugglers.",https://www.foxnews.com/category/politics
TikTok creator speaks out on the impact on small businesses from TikTok ban,https://www.foxnews.com/video/6323337789112,VIDEO,Creative Styles Manager and TikTok creator Sonja Davis discusses how a ban on TikTok will impact and harm small businesses that use the app to reach their customer base.,https://www.foxnews.com/category/politics
Potential Trump indictment is a ‘rallying cry’ for everyday Americans: John McEntee,https://www.foxnews.com/video/6323340541112,VIDEO,"‘The Right Stuff’ dating app co-founder John McEntee reacts to former President Donald Trump holding his first 2024 presidential campaign rally in Waco, Texas on ‘Fox & Friends Weekend.’",https://www.foxnews.com/category/politics
US’ global adversaries have become ‘completely emboldened’: Rep. Jason Smith,https://www.foxnews.com/video/6323335857112,VIDEO,"Rep. Jason Smith, R-Mo., joined ‘Fox News Live’ to react to President Biden saying he will ‘forcefully protect’ Americans as tensions in Syria continue to rise. ",https://www.foxnews.com/category/politics
Republicans 'attack Joe Biden' instead of responding to geopolitics: Rep. Jake Auchincloss,https://www.foxnews.com/video/6323337641112,VIDEO,"Rep. Jake Auchincloss, D-Mass., reinforces his support of The Abraham Accords, and argues President Biden 'advances our priorities.'",https://www.foxnews.com/category/politics
Iran sees itself as ‘the big dog’ in the Middle East: Lt. Gen. Jerry Boykin,https://www.foxnews.com/video/6323335084112,VIDEO,Former U.S. Deputy Undersecretary of Defense Lt. Gen. Jerry Boykin argues Biden's weakness has created a 'void' and leaves Iran militarily 'emboldened.',https://www.foxnews.com/category/politics
"Human smuggling case leaves two migrants dead, 15 injured",https://www.foxnews.com/video/6323334787112,VIDEO,National Border Patrol Council president Brandon Judd says ‘more deaths’ will occur if the U.S. does not get the Southwest border ‘under control’ through policy changes. ,https://www.foxnews.com/category/politics
New York nears deal creating first ban in the country on gas stoves for new homes,https://www.foxnews.com/politics/new-york-nears-deal-creating-first-ban-gas-stoves-for-new-homes-the-country,NEW YORK,"Lawmakers in New York are gearing up to enact legislation that would prohibit gas stoves from being used in new buildings, including single-family homes and commercial properties.",https://www.foxnews.com/category/politics
Migrant deaths on Texas train mark latest border incident in string of recent tragedies: 'Heartbroken',https://www.foxnews.com/politics/migrant-deaths-texas-train-mark-latest-border-incident-string-recent-tragedies-heartbroken,TEXAS,"The deaths of two migrants near Uvalde, Texas, is the latest tragedy at the southern border amid an ongoing smuggling and illegal migration crisis in its third year.",https://www.foxnews.com/category/politics
TikTok brought Republicans and Democrats together: Kat Cammack,https://www.foxnews.com/video/6323334004112,VIDEO,Florida Rep. Kat Cammack says the threat of TikTok on American privacy and national security enabled bipartisanship in the Senate on ‘Cavuto Live.’,https://www.foxnews.com/category/politics
"Ukraine war throws wrench in massive Russian arms deal after they miss delivery, India says",https://www.foxnews.com/world/ukraine-war-throws-wrench-massive-russian-arms-deal-miss-delivery-india-says,MILITARY,"India has relied on Russian military equipment for decades but has recently moved to try and limit that partnership, instead turning to the United States, France and Israel.",https://www.foxnews.com/category/politics
DeSantis targets Trump's past praise of Fauci as issue to exploit in potential 2024 match up,https://www.foxnews.com/politics/desantis-targets-trumps-past-praise-fauci-as-issue-exploit-potential-2024-match-up,DONALD TRUMP,"Donald Trump awarded Anthony Fauci for his work on the COVID vaccine, potentially fueling Florida Gov. Ron DeSantis' line of attack about Trump's handling of the pandemic.",https://www.foxnews.com/category/politics
Tom Dupree: ‘Indictment is more likely than not’ for Trump,https://www.foxnews.com/video/6323331515112,VIDEO,Former Deputy Assistant Attorney General Tom Dupree discusses Trump’s legal battles. Dupree explains why the New York one is the ‘weakest case of them all’ on ‘Cavuto Live.’,https://www.foxnews.com/category/politics
"Why TikTok is so hard to ban in the US, according to experts",https://www.foxnews.com/us/why-tiktok-so-hard-ban-us-according-experts,US,"The United States would need a new law that allows the government to regulate speech if the country wants to ban Chinese-owned social media app TikTok, experts say.",https://www.foxnews.com/category/politics
Ten media narratives waged against Ron DeSantis from 'Don't Say Gay' to pudding,https://www.foxnews.com/media/falsehoods-pudding-ten-media-clashes-waged-against-ron-desantis,RON DESANTIS,"As he likely prepares for a presidential campaign, Florida Gov. Ron DeSantis has already had a grueling history with the legacy media, which will likely amp up as 2024 draws closer.",https://www.foxnews.com/category/politics
"Dan Bongino: Russia, China ‘laughing’ at Biden being ‘distracted’ by Syria conflict",https://www.foxnews.com/media/dan-bongino-russia-china-laughing-biden-distracted-syria-conflict,MEDIA,"Vladimir Putin and Xi Jinping are ""laughing"" at America while military forces are ""distracted"" by Iranian attacks at a U.S. base in Syria, Dan Bongino says.",https://www.foxnews.com/category/politics
Biden must get US troops 'out of harm's way' in Syria: Ret. Lt. Col. Daniel Davis,https://www.foxnews.com/video/6323330451112,VIDEO,Retired U.S. Army Lt. Col. Daniel Davis argues it's 'not our job' to be 'prison guards' for conflict in the Middle East.,https://www.foxnews.com/category/politics
"Personal information of 9,000 LA police officers released to anti-police activists",https://www.foxnews.com/video/6323324049112,VIDEO,"General Counsel for the Los Angeles Police Protective League Robert Rico reacts to the anti-police website targeting LAPD officers that allegedly obtained information from the LAPD chief. Rico says ‘there is no justification,’ on ‘Fox & Friends.’",https://www.foxnews.com/category/politics
Oldest pearl town of the Persian Gulf found on an United Arab Emirates island,https://www.foxnews.com/world/oldest-pearl-town-persian-gulf-found-united-arab-emirates-island,MIDDLE EAST,The oldest pearl town of the Persian Gulf has been found on Siniyah Island of the United Arab Emirates. The town date as far back as the 6th century during the region’s pre-Islamic era.,https://www.foxnews.com/category/politics
DeSantis on possibly joining Trump in 2024: 'I'm probably more of an executive guy',https://www.foxnews.com/politics/desantis-on-possibly-joining-trump-2024-probably-executive-guy,POLITICS,"Responding to a question about whether he would become former President Trump's running mate come 2024, Florida Gov. Ron DeSantis told Newsmax that he is ""more of an executive guy.""",https://www.foxnews.com/category/politics
"Putin, Xi Jinping ‘laughing’ at Biden being ‘distracted’ by Middle East conflict: Dan Bongino",https://www.foxnews.com/video/6323321170112,VIDEO,‘Unfiltered’ host Dan Bongino argues ongoing conflict in Syria keeps the U.S. militarily distracted and enriches oil states.,https://www.foxnews.com/category/politics
